engine,phase,noise,repeat,M,D_local,TE_forward,TE_reverse,CMI,valid
5,Early,0.05,1,0.08826261364212096,3.4337398009463045,0.0,0.06131912045033294,0.0,True
5,Early,0.05,2,0.0999108072284236,3.615560486668549,0.0,0.0,0.0,True
5,Early,0.05,3,0.06082962429270111,3.5314109925804926,0.031782962634089085,0.0906052633798371,0.0,True
5,Early,0.05,4,0.04739968421651497,3.4401451508780196,0.0035477219373456492,0.059118508726333285,0.0,True
5,Early,0.1,0,0.06078359444640036,3.423047485708644,0.0,0.08907058009640068,0.0,True
5,Early,0.1,1,0.08669661072885448,3.4051685978383066,0.0,0.053181921395280884,0.0,True
5,Early,0.1,2,0.05622878931711828,3.558325042463434,0.0,0.006020971747288328,0.0,True
5,Early,0.1,3,0.10404754150358464,3.497727129876681,0.0,0.12241731440390202,0.043251829918788065,True
5,Early,0.1,4,0.058794709652410404,3.531112972805528,0.16262439797958983,0.0032822424689862295,0.0,True
5,Early,0.2,0,0.06864975010865226,3.4669670513185853,0.0,0.030519618745087573,0.0,True
5,Early,0.2,1,0.0839020895783773,3.6214593487748563,0.0,0.0,0.0,True
5,Early,0.2,2,0.16568761159880196,3.5283033140049853,0.07965106905401509,0.08705545582448293,0.08169099708972327,True
5,Early,0.2,3,0.01536863370042374,3.654513690045529,0.0,0.0,0.0,True
5,Early,0.2,4,0.08158080366212239,3.2850006823246143,0.0,0.01598973556207728,0.0,True
5,Late,0.0,0,9.26397918405016,2.9350546474737547,0.20384202286359931,0.0,0.44633157238431,True
5,Late,0.05,0,9.222181784355245,2.8148250533146477,0.1327499921446642,0.0,0.45248773741295256,True
5,Late,0.05,1,9.258874572422808,2.7932859749025867,0.18067149217367184,0.0,0.5125891982084534,True
5,Late,0.05,2,9.242965745252793,2.9203522420926866,0.09754104146358333,0.022781253707038207,0.43767151007356153,True
5,Late,0.05,3,9.02532340032374,2.7965281601312255,0.23082110216958274,0.061438775531784895,0.5699838655173526,True
5,Late,0.05,4,9.238752057590192,2.9040459766418714,0.20689141242799503,0.08095165910711577,0.3641195864636617,True
5,Late,0.1,0,9.636341575241802,3.1112368362890392,0.2261712526868762,0.0,0.36443542565539566,True
5,Late,0.1,1,8.757905941348447,2.7663853465361896,0.2795671123230523,0.0,0.442810899014046,True
5,Late,0.1,2,8.621687211028856,2.842087018776938,0.11278377608587942,0.06087052822572492,0.293050072623235,True
5,Late,0.1,3,8.880994116402013,2.932479623965447,0.1954310340695975,0.0,0.4451530982433205,True
5,Late,0.1,4,8.972876240316399,2.9864142974251773,0.12378777099850513,0.0,0.2929294428222522,True
5,Late,0.2,0,6.963865456802167,3.185124978410864,0.0,0.07472950568402048,0.29564048615332306,True
5,Late,0.2,1,7.731195517790923,2.995617878591265,0.05168742591892794,0.002554897021955327,0.4459098858070596,True
5,Late,0.2,2,7.54743475429786,3.0708924125200223,0.06613804051254002,0.0,0.43014973563663705,True
5,Late,0.2,3,7.011201032139482,3.2317828077465007,0.08880568792398558,0.0,0.3756655951457555,True
5,Late,0.2,4,8.399637172522493,2.988153706079667,0.051567856706993265,0.0,0.4231085714814147,True
6,Early,0.0,0,0.18053873755931305,2.9845913707805978,0.0,0.08349835049360044,0.027113368543411287,True
6,Early,0.05,0,0.17113063381459037,3.034465621740262,0.0,0.15925910216470784,0.008090587505117153,True
6,Early,0.05,1,0.13948503606033746,3.074612643321068,0.0,0.0830019041968586,0.006491270835288887,True
6,Early,0.05,2,0.18103714315771136,3.0390769336115286,0.0,0.06505803742672844,0.05691756650518576,True
6,Early,0.05,3,0.18558865016730985,2.94419288222496,0.0,0.01959892379225181,0.0,True
6,Early,0.05,4,0.14180809938099292,2.9476194930701527,0.0,0.040964281222322096,0.0,True
6,Early,0.1,0,0.2044837657295795,2.968865989065991,0.0,0.06712606507957775,0.07944366866979014,True
6,Early,0.1,1,0.10472954450843286,2.951543698692562,0.0,0.09870596917153485,0.08647299225196603,True
6,Early,0.1,2,0.07839131471360394,2.9540138740657262,0.0,0.11260660206367712,0.07953660427443943,True
6,Early,0.1,3,0.17633367361703334,3.1280673061790787,0.0,0.1540716298530027,0.0,True
6,Early,0.1,4,0.13677916580853733,2.966181349704619,0.0,0.07583397733416275,0.04949548453829422,True
6,Early,0.2,0,0.08479898455410373,2.9094179671091824,0.15401752678553837,0.0,0.05067372926523417,True
6,Early,0.2,1,0.3130331984077537,3.013676626748675,0.0,0.04709530193071165,0.0,True
6,Early,0.2,2,0.07023868779854991,3.202455340265955,0.018535961325663486,0.0001847454964112316,0.0,True
6,Early,0.2,3,0.2110929930961296,2.844621407120611,0.0,0.10497116619314673,0.03469596620460225,True
6,Early,0.2,4,0.1270761230211752,3.3591970095935606,0.0,0.12474572433914766,0.0,True
6,Late,0.0,0,0.47801527970415814,3.319686398055719,0.0,0.20494667591369753,0.17609339478764907,True
6,Late,0.05,0,0.4761956794833222,3.396928007204888,0.0,0.18896221663128987,0.09455419778246998,True
6,Late,0.05,1,0.4538231751924089,3.2212353838614987,0.0,0.17572398839501213,0.15935137132232802,True
6,Late,0.05,2,0.4305378236005222,3.344350905660127,0.0,0.09807347147349921,0.11905734158195402,True
6,Late,0.05,3,0.41762193543376336,3.3441520936964038,0.0,0.13708634455324997,0.17088663813966187,True
6,Late,0.05,4,0.4296262444014811,3.3956165634111324,0.000545094616206665,0.1722397256831334,0.16568099577987105,True
6,Late,0.1,0,0.4442833702905711,3.3653386973260915,0.0,0.09219401028382412,0.12314570337374242,True
6,Late,0.1,1,0.42371359243004436,3.2641041375708837,0.0,0.096674290034509,0.060885708131288574,True
6,Late,0.1,2,0.511364878725109,3.3631139780833967,0.0,0.15676128623392804,0.1709526008877975,True
6,Late,0.1,3,0.5350847663904679,3.4324944272663274,0.012416131210780446,0.23594538496501727,0.22683729438628575,True
6,Late,0.1,4,0.431355372111776,3.209413818248011,0.0,0.09212187226676471,0.14122708272029483,True
6,Late,0.2,0,0.45523102950044914,3.168684371374857,0.0,0.05235128417458412,0.059251196940007134,True
6,Late,0.2,1,0.4055304272008051,3.152793430616454,0.0,0.0,0.1393948707293089,True
6,Late,0.2,2,0.21843166042369067,3.2377311147992263,0.0,0.032600248841937685,0.09779741017304122,True
6,Late,0.2,3,0.21687954079671012,3.4320030770235803,0.0,0.06574652556894556,0.16824343045624746,True
6,Late,0.2,4,0.2711263305452163,3.411936556097067,0.029734120862896063,0.14647996642188188,0.07872839092244277,True
7,Early,0.0,0,0.2487622637557907,3.1791889742708275,0.09515512294544681,0.0,0.0,True
7,Early,0.05,0,0.28093565669050014,3.254826499332555,0.0,0.0,0.03279763242560785,True
7,Early,0.05,1,0.19569730755062054,3.1793508102475343,0.16281126390445522,0.0,0.0,True
7,Early,0.05,2,0.23581816259875232,3.325981366310023,0.13469198763361367,0.0,0.014278045080377666,True
7,Early,0.05,3,0.19205891508694828,3.165310094710558,0.0,0.0,0.0,True
7,Early,0.05,4,0.2459823540271202,3.2656964238992834,0.13479549977894534,0.023464736832221167,0.018323242813166107,True
7,Early,0.1,0,0.2727999421562015,3.139448912971728,0.0,0.0,0.0,True
7,Early,0.1,1,0.13584709189381794,3.284483634941869,0.09455681789635229,0.0,0.1295537901643562,True
7,Early,0.1,2,0.10249191747333342,3.3326683406588664,0.08742386279606063,0.0,0.04565751996123746,True
7,Early,0.1,3,0.21423977459627208,3.2302261734702515,0.03479482006226098,0.002995427239966819,0.0,True
7,Early,0.1,4,0.18970492839803565,3.1553847572390374,0.010437179182397838,0.0,0.0,True
7,Early,0.2,0,0.13983979755178488,3.3053366749048565,0.03683988885777589,0.11210759297813899,0.12412618507959206,True
7,Early,0.2,1,0.11769502483377314,3.261899990487898,0.08418514129426224,0.0,0.03748838051674808,True
7,Early,0.2,2,0.0858997521377236,3.3679601130145027,0.0,0.0,0.028342985417606492,True
7,Early,0.2,3,0.14201289021937002,3.508638060368356,0.015080908630778822,0.04322894769712571,0.0,True
7,Early,0.2,4,0.3394651646702993,3.2671437345637004,0.10365403183864075,0.0,0.0,True
7,Late,0.0,0,0.17225246406285466,3.3615477183438096,0.0,0.0,0.05535793737666639,True
7,Late,0.05,0,0.17448316562186061,3.265020287379769,0.0,0.0,0.052210736359469934,True
7,Late,0.05,1,0.1670505179783155,3.3799738290703063,0.0,0.034610281649207764,0.019530901617803575,True
7,Late,0.05,2,0.20685855723962243,3.3160693727929487,0.0,0.041579510346401616,0.14556427378489678,True
7,Late,0.05,3,0.18253068215964818,3.320504943748293,0.0,0.0,0.027730310089601584,True
7,Late,0.05,4,0.17905055664502534,3.2897563385462596,0.0,0.0,0.10440285914155512,True
7,Late,0.1,0,0.13788506438568326,3.4234988870538814,0.0,0.007564315227218454,0.0,True
7,Late,0.1,1,0.15081464294559765,3.220825891229293,0.0,0.0,0.03443051278711362,True
7,Late,0.1,2,0.1526080895794779,3.4537891379028394,0.0,0.0,0.1039864696747963,True
7,Late,0.1,3,0.17460109892558773,3.3173803980588135,0.0,0.0,0.0,True
7,Late,0.1,4,0.16970766072652976,3.311472678660777,0.025094121788448387,0.05469916046366219,0.015055274018910048,True
7,Late,0.2,0,0.15526455158139463,3.101242872185182,0.11135978693525628,0.0,0.2120369449163011,True
7,Late,0.2,1,0.20240332998396804,3.3686338653689427,0.02261256598391359,0.060405531226094045,0.0,True
7,Late,0.2,2,0.11147220843606265,3.387132087628499,0.0,0.0,0.02179621750618166,True
7,Late,0.2,3,0.193081753176211,3.3530907717233176,0.020528111338981248,0.023987340792830825,0.03898562437441555,True
7,Late,0.2,4,0.15469626958164184,3.2436778843844802,0.0,0.010365184259668148,0.06088908713927843,True
8,Early,0.0,0,0.03521283894472127,3.131867912423797,0.044278262214366926,0.0,0.0,True
8,Early,0.05,0,0.04926704235513357,3.0997081224210596,0.0,0.0,0.0,True
8,Early,0.05,1,0.01712190171760808,3.1227993564488714,0.14505021835348586,0.0,0.0,True
8,Early,0.05,2,0.04488420360994683,3.1173138165826852,0.0,0.0,0.0,True
8,Early,0.05,3,0.06531248113599197,3.1238064016965947,0.0,0.0,0.0,True
8,Early,0.05,4,0.025777960492312513,3.121417261989113,0.006851834050151773,0.03826882500517659,0.0,True
