Signal,m,tau,run,N_eff,M_mean,D_local,TE_fwd
lorenz,2,10,82,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,83,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,84,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,85,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,86,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,87,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,88,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,89,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,90,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,91,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,92,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,93,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,94,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,95,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,96,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,97,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,98,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,2,10,99,990,16.092240177016254,2.1719098146794815,0.18387251858654086
lorenz,3,1,0,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,1,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,2,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,3,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,4,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,5,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,6,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,7,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,8,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,9,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,10,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,11,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,12,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,13,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,14,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,15,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,16,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,17,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,18,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,19,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,20,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,21,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,22,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,23,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,24,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,25,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,26,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,27,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,28,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,29,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,30,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,31,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,32,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,33,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,34,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,35,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,36,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,37,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,38,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,39,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,40,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,41,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,42,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,43,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,44,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,45,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,46,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,47,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,48,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,49,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,50,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,51,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,52,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,53,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,54,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,55,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,56,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,57,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,58,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,59,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,60,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,61,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,62,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,63,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,64,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,65,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,66,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,67,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,68,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,69,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,70,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,71,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,72,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,73,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,74,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,75,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,76,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,77,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,78,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,79,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,80,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,81,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,82,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,83,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,84,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,85,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,86,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,87,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,88,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,89,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,90,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,91,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,92,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,93,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,94,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,95,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,96,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,97,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,98,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,1,99,998,16.09137179016983,2.6504835640808824,0.21063063631029166
lorenz,3,5,0,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,1,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,2,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,3,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,4,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,5,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,6,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,7,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,8,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,9,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,10,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,11,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,12,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,13,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,14,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,15,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,16,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,17,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,18,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,19,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,20,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,21,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,22,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,23,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,24,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,25,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,26,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,27,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,28,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,29,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,30,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,31,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,32,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,33,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,34,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,35,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,36,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,37,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,38,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,39,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,40,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,41,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,42,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,43,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,44,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,45,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,46,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,47,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,48,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,49,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,50,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,51,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,52,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,53,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,54,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,55,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,56,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,57,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,58,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,59,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,60,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,61,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,62,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,63,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,64,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,65,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,66,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,67,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,68,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,69,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,70,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,71,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,72,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,73,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,74,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,75,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,76,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,77,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,78,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,79,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,80,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,81,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,82,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,83,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,84,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,85,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,86,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,87,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,88,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,89,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,90,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,91,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,92,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,93,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,94,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,95,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,96,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,97,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,98,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,5,99,990,16.092240177016254,2.2616720686652547,0.18387251858654086
lorenz,3,10,0,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,1,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,2,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,3,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,4,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,5,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,6,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,7,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,8,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,9,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,10,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,11,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,12,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,13,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,14,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,15,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,16,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,17,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,18,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,19,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,20,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,21,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,22,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,23,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,24,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,25,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,26,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,27,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,28,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,29,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,30,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,31,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,32,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,33,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,34,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,35,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,36,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,37,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,38,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,39,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,40,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,41,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,42,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,43,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,44,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,45,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,46,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,47,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,48,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,49,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,50,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,51,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,52,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,53,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,54,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,55,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,56,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,57,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,58,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,59,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,60,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,61,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,62,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,63,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,64,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,65,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,66,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,67,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,68,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,69,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,70,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,71,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,72,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,73,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,74,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,75,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,76,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,77,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,78,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,79,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,80,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,81,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,82,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,83,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,84,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,85,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,86,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,87,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,88,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,89,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,90,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,91,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,92,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,93,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,94,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,95,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,96,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,97,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,98,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,3,10,99,980,16.025370100439222,2.158868426402747,0.15873734450007193
lorenz,4,1,0,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,1,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,2,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,3,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,4,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,5,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,6,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,7,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,8,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,9,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,10,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,11,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,12,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,13,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,14,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,15,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,16,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,17,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,18,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,19,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,20,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,21,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,22,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,23,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,24,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,25,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,26,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,27,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,28,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,29,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,30,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,31,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,32,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,33,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,34,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,35,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,36,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,37,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,38,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,39,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,40,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,41,997,16.087422923201192,2.662958444864267,0.20909149774642888
lorenz,4,1,42,997,16.087422923201192,2.662958444864267,0.20909149774642888
